ID,var_rpta_alt,Prob_uno
159173#857339#223003,0,0.37664345
216226#656101#424241,1,0.5539715
484712#672287#408055,1,0.5891843
380694#603281#477061,0,0.48025444
24395#175877#912220,1,0.5365894
295269#1032921#47421,1,0.62479836
170486#445553#634771,0,0.22304082
123148#835323#245019,0,0.3699313
470543#298886#784218,1,0.6571861
416114#712762#367580,1,0.5129402
437930#513290#567052,1,0.5677516
234826#787345#292997,0,0.39852944
46485#445611#634713,0,0.3880827
468402#293714#789368,1,0.6268836
222371#302785#780329,1,0.6597089
266151#237458#845508,1,0.543601
566955#895181#185161,0,0.41225877
254827#965791#114551,0,0.417094
400350#548447#531895,1,0.5376349
401269#898523#181819,0,0.3641382
252892#704247#376095,1,0.5437799
623374#814816#265526,1,0.6884405
486821#322085#761055,1,0.79575753
51274#326758#756372,1,0.883348
40525#966147#114195,1,0.6770615
204186#789004#291338,0,0.34095758
497775#553486#526856,1,0.53285027
323480#109017#978779,1,0.7901538
141272#859214#221128,0,0.458623
113551#81109#1024145,1,0.5358926
621136#906965#173377,0,0.33652052
211868#553680#526662,0,0.33159745
618449#839762#240580,1,0.72018313
498690#700015#380327,1,0.5645296
401587#454075#626269,1,0.84686315
592772#631970#448372,0,0.32767463
426677#956489#123853,1,0.55365413
225963#142259#945839,1,0.7174442
275813#182988#905147,0,0.10209225
296144#1036143#44199,0,0.3751032
52687#169855#918279,1,0.8350608
511176#145433#942662,1,0.8677084
170684#587001#493341,0,0.34946853
223592#868318#212024,0,0.43115097
619264#563649#516693,0,0.38789013
238565#331636#748928,1,0.68620414
282286#485438#594904,1,0.5051214
304292#849240#231102,1,0.5606202
391395#612235#468107,0,0.3682685
268722#657681#422661,0,0.35895234
184119#979252#101090,0,0.42950588
255175#801087#279255,0,0.39489183
611207#990158#90184,1,0.65367657
555998#414001#665922,1,0.67061794
48150#187605#900552,1,0.786236
385583#510981#569361,0,0.4564732
379328#503007#577335,1,0.501196
29816#676648#403694,0,0.28548846
441573#478982#601360,1,0.6062034
310783#996512#83830,0,0.36684418
499890#866338#214004,0,0.21836878
172951#540592#539750,1,0.50672567
402720#976436#103906,1,0.66075176
433412#551953#528389,1,0.51612264
242988#287920#795151,1,0.7054494
56015#892554#187788,0,0.38470155
45814#681091#399251,0,0.3287668
213233#985392#94950,0,0.38294536
500411#40420#1064672,1,0.5391943
80461#1055743#24599,0,0.41482246
50523#706605#373737,0,0.24934117
560941#646571#433771,0,0.37526515
395470#976538#103804,1,0.59555215
47262#564662#515680,0,0.3091214
470024#55035#1049917,1,0.67355675
259655#250080#832918,0,0.48082018
119#836036#244306,1,0.6945293
16488#133892#954120,0,0.4258973
506002#1049715#30627,0,0.49906844
222323#815262#265080,0,0.46129647
549101#776231#304111,0,0.4084694
393367#609438#470904,0,0.3569156
175499#1059551#20791,1,0.5590888
72196#999856#80486,0,0.35592464
520028#185230#902912,0,0.48299974
609389#181399#906736,1,0.6884773
388799#753659#326683,0,0.33835343
535406#354235#725628,1,0.6582623
594093#188342#899823,1,0.603714
465021#482181#598161,1,0.5574884
437476#402577#677343,0,0.44316247
329575#432927#647168,1,0.6607739
224777#861040#219302,1,0.70143014
390259#952677#127665,1,0.50719255
51076#792090#288252,0,0.44718006
105466#297864#785240,0,0.443765
579879#648379#431963,0,0.40187845
550926#143463#944638,0,0.45619696
631253#402026#677892,1,0.8774719
541742#102032#985739,0,0.49833846
376973#347410#733311,1,0.5339253
237402#705017#375325,0,0.39019755
371411#40175#1064923,1,0.7518534
494907#319137#764003,1,0.5047282
95573#463070#617272,0,0.42637712
87249#391888#688016,0,0.35115662
395407#607107#473235,0,0.47305527
92890#708667#371675,1,0.6389162
25237#235390#847495,1,0.5314622
430601#408067#671849,1,0.7503624
33844#647792#432550,0,0.4958901
527941#387400#692452,1,0.6185767
601893#438858#641447,0,0.49039623
329137#887315#193027,1,0.5136314
160969#1008866#71476,0,0.38636598
548216#58624#1046357,1,0.6425224
274425#618486#461856,0,0.4224134
59111#956433#123909,0,0.48657492
412390#468852#611490,0,0.22714415
533765#875868#204474,1,0.5053662
389813#845681#234661,1,0.64026517
507426#83845#1021406,0,0.41511774
38597#220400#862387,1,0.8507159
230157#995551#84791,1,0.6756884
199993#1028822#51520,0,0.39147323
298175#556521#523821,0,0.49115056
11305#474278#606064,0,0.17816183
131211#1029973#50369,0,0.43588206
552256#679957#400385,0,0.36814064
432557#566506#513836,0,0.35249472
243190#739571#340771,1,0.80384654
119944#298001#785105,1,0.64608246
223097#1069442#10900,0,0.42226562
489577#748576#331766,0,0.21151745
187444#112302#975509,1,0.5677646
465893#878150#202192,0,0.21802843
183229#1040816#39526,0,0.44292182
554221#490844#589498,1,0.61007756
270#1006002#74340,0,0.46714032
203169#466107#614235,1,0.5856853
598016#152078#936023,0,0.4998396
629801#1061302#19040,1,0.5142232
367890#123283#964540,1,0.590991
19379#331830#748734,1,0.7215287
152427#405719#674201,1,0.881148
162673#79246#1025914,1,0.74198174
343439#301486#781630,1,0.76061475
231558#563159#517183,0,0.28465196
451830#264426#818564,0,0.33967263
481903#311374#771769,1,0.5203355
454937#889919#190423,0,0.23890886
75025#772997#307345,1,0.60132
46292#371305#708545,1,0.83378506
279375#536344#543998,0,0.24966227
54414#617139#463203,1,0.72456133
534936#905445#174897,0,0.44326028
478425#1011818#68524,1,0.7856289
608031#799307#281035,0,0.47348523
418640#750756#329586,1,0.6514204
362076#390658#689242,1,0.8443815
152719#109962#977836,1,0.7791162
458981#711355#368987,1,0.68300027
2884#535596#544746,1,0.57499915
366078#717773#362569,0,0.25914377
207996#115393#972425,1,0.78336096
114628#760926#319416,1,0.54288745
603079#624581#455761,0,0.24807703
164010#722128#358214,0,0.44659004
397535#1051102#29240,0,0.43051535
610443#103531#984241,1,0.5442262
523992#503723#576619,0,0.31653294
103663#357599#722267,1,0.7107326
426345#735798#344544,0,0.4870786
572340#397048#682854,1,0.64400464
511388#385094#694763,1,0.6076397
442871#349325#731430,1,0.67391294
256839#376693#703161,0,0.38230556
120183#1022784#57558,0,0.112114765
165631#517268#563074,1,0.76370513
116033#988694#91648,1,0.6037401
417267#425511#654465,1,0.7514776
559149#112278#975533,1,0.802232
539406#378697#701157,1,0.8641505
75600#817125#263217,1,0.63149035
577727#418015#661982,1,0.6921631
226905#752856#327486,0,0.48729807
481544#348767#731982,0,0.48606393
218383#617825#462517,0,0.38279933
50707#539517#540825,0,0.49529153
201252#369995#709857,1,0.5410572
167421#46893#1057935,0,0.32697117
258105#982988#97354,0,0.2370199
271737#797691#282651,1,0.50935537
446428#308909#774214,1,0.70269114
50050#844941#235401,1,0.58895034
141557#341787#738870,0,0.45919073
88328#1027063#53279,1,0.6180614
358541#978907#101435,0,0.3157631
567465#654126#426216,0,0.42623627
197605#439656#640646,1,0.8457344
542379#502835#577507,1,0.7189576
131826#207827#874882,1,0.7261437
482167#856841#223501,1,0.5567185
462674#473746#606596,1,0.5060909
351758#956903#123439,1,0.5184074
7834#828523#251819,0,0.38759074
529269#242600#840407,1,0.8128149
33294#1031670#48672,0,0.45120925
145511#631054#449288,1,0.52340513
90902#225747#857063,1,0.5221238
324592#365646#714210,1,0.82970995
147587#967285#113057,1,0.7424871
543267#671871#408471,1,0.52122676
56966#527864#552478,1,0.6542581
124432#762118#318224,1,0.60875124
130149#257729#825255,0,0.4746838
508038#42892#1061921,1,0.63869524
566057#1032597#47745,0,0.35902593
617689#97177#990595,0,0.43778995
484939#67992#1037049,1,0.51852226
621978#54070#1050876,0,0.30236986
197770#537512#542830,0,0.4767495
286096#454278#626067,0,0.2072395
567108#406251#673669,1,0.6794335
326269#1077063#3279,1,0.61498547
431217#723529#356813,0,0.18771926
217555#733957#346385,0,0.35517487
561445#263493#819496,1,0.660009
577322#651728#428614,1,0.5808226
337099#842881#237461,0,0.36888984
569307#557473#522869,1,0.7971016
24935#986857#93485,1,0.51055026
391225#190521#897717,0,0.34684607
34071#501151#579191,0,0.3899054
160257#723904#356438,1,0.5985229
112669#225410#857398,0,0.440201
258929#464639#615703,1,0.555478
258929#464717#615625,0,0.4041772
288539#167986#920146,1,0.53637385
594913#798612#281730,1,0.5401002
350903#880148#200194,0,0.23728743
35300#1026622#53720,1,0.56589437
594176#357102#722764,1,0.7236474
287778#619529#460813,1,0.50528985
242555#765783#314559,0,0.2422025
594490#1019602#60740,0,0.3359297
267187#801488#278854,0,0.33707976
596379#205256#880001,1,0.8645229
340703#326708#756422,1,0.59608537
621702#247470#835534,0,0.31689563
487577#535224#545118,0,0.36199236
588084#754388#325954,1,0.50871533
249514#1005702#74640,0,0.21794032
296606#497335#583007,1,0.53709966
361230#748805#331537,1,0.56846374
189670#29370#727932,0,0.45007163
416745#343266#737397,1,0.61625236
91686#878353#201989,0,0.39126605
343659#248894#834111,1,0.6750462
605914#364666#715187,1,0.75915766
392726#607884#472458,0,0.43398422
536623#669822#410520,0,0.42514786
172497#673854#406488,0,0.3761521
66158#489095#591247,1,0.5959937
185235#241329#841693,0,0.391755
449355#1071803#8539,0,0.48181802
36446#873744#206598,0,0.46453488
562681#627639#452703,1,0.6111478
145321#108263#979534,1,0.7767558
350458#773896#306446,0,0.49008226
15252#1030847#49495,1,0.69088465
129922#811903#268439,0,0.31093404
391435#609536#470806,1,0.5999202
39187#232765#850066,1,0.5830267
616531#866914#213428,0,0.29075515
379607#1069686#10656,1,0.863322
603226#541998#538344,0,0.3715244
556828#1021262#59080,0,0.37492812
470863#582519#497823,1,0.50780886
19087#163629#924492,1,0.8582047
196673#286184#796879,1,0.5913502
626532#392578#687330,1,0.6525312
415206#921933#158409,0,0.3447465
475206#69468#1035585,0,0.44458333
232102#844131#236211,1,0.6001688
252394#406382#673539,1,0.52608025
624986#352850#727021,0,0.37081632
463603#736824#343518,0,0.44133583
507480#762176#318166,0,0.43519056
291988#660930#419412,0,0.33514535
566592#469805#610537,1,0.6666117
133126#1022774#57568,0,0.22375163
531706#663351#416991,1,0.6864226
28742#786598#293744,1,0.5445986
447232#786764#293578,0,0.09826497
32140#827229#253113,1,0.6511691
58543#701578#378764,1,0.673594
343804#300678#782436,0,0.29443678
302241#866189#214153,0,0.26458156
103686#804818#275524,1,0.73451465
371310#969786#110556,1,0.6714405
600283#349514#731245,1,0.5309387
259093#525165#555177,1,0.60610557
298384#212634#870121,0,0.33609292
203947#184475#903664,1,0.65433484
88916#703338#377004,1,0.61658585
306058#1024493#55849,1,0.52738255
397169#825743#254599,1,0.5859622
511164#323182#759949,0,0.46717957
582797#145862#942234,0,0.43435413
85434#269884#813129,1,0.6964878
318996#420578#659414,0,0.4287987
229531#1064010#16332,1,0.5912683
48677#692800#387542,1,0.8024373
399850#174296#913817,1,0.54883313
263311#854041#226301,0,0.3437816
178440#279202#803840,0,0.37455416
249207#1078341#2001,1,0.72310364
591688#954232#126110,0,0.44222683
496800#167548#920582,0,0.24344632
23759#95708#992066,1,0.62950534
413450#219839#862950,1,0.5195126
117650#300955#782161,0,0.454683
540350#664956#415386,1,0.6303401
579142#391533#688373,1,0.7676558
366572#447132#633215,1,0.71384686
450528#995618#84724,1,0.587071
344997#738683#341659,0,0.40615734
542163#108284#979514,1,0.5038908
380153#1074828#5514,1,0.58236766
33114#930703#149639,0,0.42160958
411657#703560#376782,1,0.6890451
57188#845595#234747,0,0.38798586
502177#353071#726800,1,0.76146877
629087#944273#136069,1,0.73462355
308491#487735#592607,0,0.30913612
551894#812561#267781,0,0.18357909
40665#1001102#79240,0,0.49150845
171413#676475#403867,0,0.4919946
232102#289050#794015,0,0.344654
139451#318001#765136,1,0.51188916
608973#179031#909092,1,0.7027821
457682#508570#571772,1,0.64063346
365311#840375#239967,0,0.33150584
420555#311237#771904,1,0.52035
148586#394819#685093,1,0.5603101
207436#691510#388832,0,0.24616551
189886#807231#273111,0,0.22720727
269469#202592#882645,1,0.7975511
541648#201021#887248,1,0.5839163
397208#867904#212438,1,0.5554598
536150#51738#1053204,1,0.5484926
318104#420659#659332,1,0.9064993
323226#283281#799774,1,0.6941469
244676#223022#859777,1,0.5893388
630046#461624#618717,1,0.6619026
171370#174522#913590,1,0.5013127
410958#984882#95460,1,0.68577886
268301#48892#1055934,0,0.46454835
257274#979116#101226,1,0.7548263
14323#1022807#57535,1,0.58774906
377816#211288#871464,1,0.7947046
20908#1055065#25277,1,0.6496789
507228#762266#318076,0,0.31741565
245259#473875#606467,1,0.53922874
88143#132964#954981,1,0.82262707
551120#880281#200061,1,0.518543
626919#393147#686757,1,0.6510535
14128#1032815#47527,0,0.37769812
222006#518966#561376,0,0.47222665
604523#788669#291673,0,0.22719833
228291#991249#89093,0,0.41761485
412878#510040#570302,0,0.49770957
381560#1045020#35322,0,0.41054055
171787#773233#307109,0,0.18110742
399412#740398#339944,0,0.30836892
522599#1026149#54193,1,0.7502864
366604#139780#948325,1,0.7203679
287794#756581#323761,0,0.45913944
197904#300093#783017,0,0.3754961
608602#738693#341649,1,0.6116657
322396#375208#704640,0,0.46424863
222704#994155#86187,0,0.32146958
349844#75091#1029961,1,0.7702534
595187#203633#881610,1,0.85105366
25572#816096#264246,0,0.16451596
216804#437186#643100,0,0.34871086
321664#408491#671425,1,0.51793486
515404#630738#449604,0,0.46521118
425804#1063574#16768,0,0.45544794
583478#623350#456992,0,0.36074355
242277#677078#403264,0,0.27654898
228828#576195#504147,1,0.5334868
475457#688106#392236,0,0.38911065
378510#823195#257147,1,0.6269875
281644#880825#199517,1,0.789545
208832#225189#857620,1,0.558383
207212#394934#684977,1,0.67581165
269863#39522#1065571,1,0.80562097
8761#947326#133016,1,0.607013
466233#456099#624229,1,0.6537227
85829#335474#745110,1,0.7300095
393172#501320#579022,0,0.43801993
489469#993233#87109,1,0.6889969
523845#503676#576666,1,0.67986727
269037#512895#567447,1,0.53609806
172027#188529#899639,1,0.50364935
81443#966343#113999,0,0.18876511
523076#487794#592548,1,0.52066356
201405#110645#977162,1,0.6561007
297051#115365#972454,1,0.7090488
91285#81515#1023732,0,0.43703964
194751#596433#483909,1,0.5731134
159921#344675#736003,1,0.6950807
137737#768734#311608,0,0.44106287
562823#341622#739032,1,0.67158556
394913#216514#866257,1,0.500729
618405#943523#136819,1,0.5593405
438224#899961#180381,1,0.508494
413072#67041#1037993,1,0.73362094
634260#113134#974678,1,0.59355783
487513#796758#283584,1,0.7321227
407844#354806#725060,1,0.6255408
633894#182682#905452,1,0.85522866
400759#610436#469906,1,0.62090623
23834#822718#257624,1,0.8871874
341695#274809#808214,1,0.80877745
328917#375201#704647,1,0.8235081
390974#866091#214251,0,0.18088888
556836#984542#95800,1,0.58220786
256037#1041423#38919,0,0.38559768
363599#269527#813483,1,0.7753512
573467#154383#933732,0,0.41670135
142409#435405#644808,1,0.8690101
129418#337817#742808,1,0.51560795
6090#39011#1066083,1,0.5514518
220279#855374#224968,1,0.7737911
189348#254628#828363,0,0.49850672
497347#149546#938546,1,0.7624446
388836#765026#315316,0,0.3113192
568923#375422#704430,0,0.38851517
124422#532399#547943,1,0.52154446
454763#355978#723884,1,0.67515177
167068#953935#126407,1,0.7713031
84161#104283#983489,1,0.7625023
624961#173695#914418,1,0.748852
78276#648785#431557,1,0.60372996
447262#95515#992261,1,0.53214103
123684#671962#408380,1,0.69647145
240322#680273#400069,0,0.43726075
554180#277469#805566,1,0.7527281
27145#219618#863173,1,0.6566241
258075#982528#97814,1,0.746938
40900#465245#615097,1,0.51876736
180619#715878#364464,1,0.60965145
324433#57659#1047307,0,0.32951295
57364#848504#231838,0,0.4357854
279742#313987#769151,1,0.63735306
181540#291185#791873,0,0.389081
68644#587808#492534,1,0.50529456
228285#1071455#8887,0,0.24739744
563318#365974#713876,1,0.76498884
345144#762352#317990,1,0.70588964
74185#85932#1019325,0,0.37751994
425703#328178#754972,1,0.7512526
341760#717252#363090,1,0.57499385
230148#114352#973466,1,0.7349593
270848#989755#90587,0,0.37529135
375196#966541#113801,1,0.54028547
335071#925396#154946,1,0.6522053
248223#243944#839053,1,0.7224002
489095#380499#699357,1,0.5295817
594748#199225#889041,0,0.44828138
599887#787757#292585,1,0.599066
177581#993255#87087,0,0.4413897
201317#683970#396372,1,0.6085802
111502#798396#281946,1,0.70788187
346053#822048#258294,1,0.6714507
263301#949981#130361,0,0.32007557
49140#852841#227501,1,0.6371459
434574#585751#494591,0,0.4163071
72986#164897#923228,1,0.7649123
561767#686415#393927,0,0.47128218
172720#385745#694106,1,0.6170871
85382#673123#407219,1,0.5726936
103106#37000#1068058,1,0.8173783
163286#728040#352302,0,0.20538
16137#235633#847260,0,0.35418576
210912#807204#273138,0,0.4499487
23514#514425#565917,0,0.3690742
29949#1016138#64204,1,0.5998385
375220#872613#207729,0,0.36782777
98607#805787#274555,0,0.35909024
536544#574669#505673,1,0.5555038
152921#351494#729277,1,0.608598
82828#234951#847921,0,0.42851228
379083#89801#1015516,1,0.53100777
